summary,type,category
foreigners had to pay an entrance fee for thb 200 person and this ticket can be used for another entrance of satun geopark this waterfall offers unique scenery as this waterfall is made up from the limestone which is so different from the usual waterfall in,NatureTravel,0
forest and other animals what we get on top of the elephant,NatureTravel,0
forest temple visit and monk chats i really enjoyed the monk chats with two young monks from nepal s studying in chiang mai they actually really fun people,NatureTravel,0
forewarnings women need long skirt trousers and covered shoulders men need short sleeve shirt and covered legs great architecture and design too many tourists,ShoppingTravel,1
forget it this is a proper local night market,ShoppingTravel,1
forra dive centre is a top notch choice the operation was handled seamlessly,NatureTravel,0
fortune town is a bit like a junior mbk massive tourist mall that caters more to folks looking for new or second hand electronics there are a mixture of shops selling tech doodads and gizmos as well as a stack of shops selling name brand laptops,ShoppingTravel,1
found a gem of a temple in the heart of chinatown in bangkok it housed a buddha made of gold and weighs 5 tons there s also a museum inside depicting the migration of chinese people from the 1800 s it certainly is worth a visit,NatureTravel,0
found a lovely thai temple by the hin lad waterfalls you get to it by a suspended bridge and under an archway entrance it s very quiet and peaceful and lacks the tourist noise because it s next to the waterfalls,NatureTravel,0
found chandra boutique in surin beach,NatureTravel,0
found de marco while searching for tailors and i am glad i did made a suit and 2 shirts and it was ready in 48 hours quick service without compromising the quality of the product highly recommended for your tailoring needs,ShoppingTravel,1
found kiwi divers on google and decided to go with them based on the good reviews we did 2 days of fun dives,NatureTravel,0
found the beach and the island very overrated walked over to the island and there was a lot of trash and graffiti on the rocks a day trip would be more than enough did not,NatureTravel,0
found them randomly as they were next to another tailor listed on google they had the cloth i wanted which was obviously a good start but were also quoting a lot cheaper than the other three i would just been in suit was well made and,ShoppingTravel,1
found this cute little shop on the way to the old town was greeted by such a friendly lady who explained she was there learning how to make jewellery and she allowed us to watch her make part of her creation the owner was not there,ShoppingTravel,1
found this place by accident and the sea life was just amazing,NatureTravel,0
found this shop on the main beach front and signed up to single day diving,ShoppingTravel,1
found this waterfall,NatureTravel,0
found this while out and about lovely big dragon in the park in the centre of phuket next to a nice park area nice to see,NatureTravel,0
four staff behind the desk and coffee take 15 20 minutes to get i am at the bangnatrad home pro shop,ShoppingTravel,1
free beach,NatureTravel,0
free entry to temples,NatureTravel,0
free pickup from hotel included and payed on arrival at stadium i was staying at mai samui resort on west side of the island so was impressed that they sent a mini bus all that way mini bus was,NatureTravel,0
