summary,type,category
on arrival the room was spacious and very clean,ServiceReviews,1
on arrival the staff were very friendly and accommodating,ServiceReviews,1
on arrival we found a beautiful clean thai style house with great decor however the room needed some maintenance to the furniture which was disappointing,ServiceReviews,1
on fridays they serve one of the best mutton biryani in bangkok,ServiceReviews,1
on our arrival the receptionist welcome us with very bare english,ServiceReviews,1
on reading the reviews i was a bit skeptical to book this place as it does mention a hill you have to climb in order to get to it,LocationReviews,0
on route to the temple we stopped in for a very nice breakfast at only 150baht,LocationReviews,0
on the day we arrived and started using the pool the jet wash came out and the grime on the paths were jet washed,ServiceReviews,1
on the drive from the bus station the van made several drop offs and i could see where the nightlife was,LocationReviews,0
on the last night staff gave their apologies and,ServiceReviews,1
on the main street of old lanta town with the very charming shops loads of independent art,LocationReviews,0
on the main street there are four or five fairly good restaurants including a hole in the wall,LocationReviews,0
on the pictures it really looks like a lovely homey place,LocationReviews,0
on the plus side room ok location very good in the old town on tne minus side i do not know if it is a family business i would assume so,LocationReviews,0
on the road all night long cars,LocationReviews,0
on the whole we had a good experience at the hotel the location in itself makes this hotel totally worth it,LocationReviews,0
on this place is wrong or misleading at best,LocationReviews,0
once again staying at the bay view what can i say but what a nice place,LocationReviews,0
once arrived me and my friend straight away went to the shop nearby for scooter rental for 4 days,LocationReviews,0
once arriving in to kathu and then being dropped of at the grand blue ocean beach resort i new i was in paradise and the rest of the stay just go more and more perfect,LocationReviews,0
once inside the resort around the pool it is like stepping inside an oasis,ServiceReviews,1
one bedroom suite with a balcony,ServiceReviews,1
one d house is in a great location at bang thao beach,LocationReviews,0
one night was in the end not enough and i wish we could stay a little bit longer cause the vibe was really nice,LocationReviews,0
one night we stated this resorts and the experience was totally different than other place,LocationReviews,0
one of nice place in pattaya shy of the main street light is good for those want to hideaway from main activity,LocationReviews,0
one of the best address i had in thailand and i will come back here next time i visit bangkok near the metro and in the center,LocationReviews,0
one of the best hostels i have stayed in they arranged different activities like beach and pub crawl for free and had a taxi service that you could use for 50 bath each way,LocationReviews,0
one of the better places i have stayed at purely because of the location and the people in the hostel,LocationReviews,0
one of the cheapest hostels ive stayed in but it was great really clean rooms and good showers,ServiceReviews,1
one of the things that i dislike when i travel is hotels exaggerating their facilities,ServiceReviews,1
one person who speaks no english even though most guests are non thai simply appeared angry all the time and did not address concerns,LocationReviews,0
one thing i always look for is whether the pool has sufficient sun loungers,ServiceReviews,1
online looked quite nice but i encountered really bad experience with the staff,ServiceReviews,1
only 3 blocks from the main beach,LocationReviews,0
only a few min walk from dolphin bay beach,LocationReviews,0
only a few minutes walk to the nearest bts station,LocationReviews,0
only downside to the room would be the insects in the outdoor bathroom but it is expected and was not too much of an issue,ServiceReviews,1
only drawback is the location,LocationReviews,0
only had one night but were surprised by the funky nature of the chinese shophouse centre of phuket town,LocationReviews,0
only location is good don t expect more they do not efforts to clean their rooms and washrooms well,LocationReviews,0
open kitchen and dinning area with swimming pool,ServiceReviews,1
opposite the hotel is a local bbq restaurant with live band,LocationReviews,0
originally booked to stay 2 night but extended because it was so good is close enough to the beach party area that you can easily walk there,LocationReviews,0
other staff were polite and helpful too,ServiceReviews,1
other than accepting when i said after check in i will go take the money and come back they made me walk down the hill,LocationReviews,0
other than securing the best view the rooftop terrace is completely pointless since we hade a small table and 4 chairs on the 100 plus sqm terrace,LocationReviews,0
other than that the staff are not very helpful and confused most of the time,ServiceReviews,1
our 3 member family had a huge 2 bedroom apartment with a livingroom with a sliding wall to a great terrace,ServiceReviews,1
our 3 rooms 1 river breeze 2 city were very clean and comfortable,LocationReviews,0
our bed was so comfortable all amenities available,ServiceReviews,1
our bungalow was right on the beach,LocationReviews,0
our bungalow was very well appointed with a relaxing lounge area,LocationReviews,0
our business partner recommended three hotels novotel airport hotel convenient but relatively expensive,ServiceReviews,1
our deluxe room was very well appointed and comfortable with an interesting waterfall feature in the spacious bath giving the room a spa like feel,ServiceReviews,1
