summary,type,category
the service was very friendly and of course the suits i ordered fitted perfectly my wife had her dress tailored beautifully with hand made details the price was reasonable i highly recommend this store to anyone looking for a professional work,ShoppingTravel,1
the service was very good we wanted a new suit for work reasen and we are very happy with the result we can recommend this store,ShoppingTravel,1
the shambala bar at siam roal view at klong son bay is a hidden place to go no crowds,NatureTravel,0
the shirts and my dress your care and patience is much appreciated we highly recommend your shop fantastic value and the best,ShoppingTravel,1
the shirts needed some minor adjustments and the tailor robin took care and made it perfect will return hopefully soon to make more,ShoppingTravel,1
the shop has full of,ShoppingTravel,1
the shop is close to patong centre and easy to find thanks to nitu,ShoppingTravel,1
the shop is very near to the airport better prepare spaces in a luggage for the souvenirs there are several kinds of souvenirs,ShoppingTravel,1
the shop locate in middle of market,ShoppingTravel,1
the shop still sells at the retail pricing if you,ShoppingTravel,1
the shop welcomes you with a,ShoppingTravel,1
the shopping mall is equipped with variety of choices with variety of price tag suggest a newbie to start by shopping here first it is a shopping mall,ShoppingTravel,1
the shopping mall is nothing special but the food court is very nice we enjoyed everything we ordered and it was average priced worth a visit for a meal,ShoppingTravel,1
the short review the clothes you want with quality that lasts in the time you need this is my 3rd time over the last 6 years i have received clothes from mr paul i have purchased suits,ShoppingTravel,1
the shoulder pads on my jacket were too big,ShoppingTravel,1
the show was not made to showcase the beautiful animals,NatureTravel,0
the show was short and i really did not like the way the animals were treated there for sure,NatureTravel,0
the shrine is to king taksin who united siam now thailand it is a small but nice temple in rayong it is probably rayongs best attraction,NatureTravel,0
the siam discovery is easy to get to by catching the overhead bts train and get off at siam station a large number of numerous shops a lot are up market expensive items walk to nearby mbk and numerous malls shopping malls,ShoppingTravel,1
the sky train in bangkok is the only way to get around for 5 00 a day you can get all around the city the cars are beautifully air conditioned and and have a quick wait time at the stops taxi may be cheaper for short,ShoppingTravel,1
